REGION,POSTCODE,DISTRICT,POSTCODE,WARD,POSTCODE,STREET,PLACES
KILIMANJARO,25,MOSHI CBD,251,SOWETO,25114,SABASABA,
KILIMANJARO,25,MOSHI CBD,251,SOWETO,25114,WAILES,
KILIMANJARO,25,MOSHI CBD,251,SOWETO,25114,KHAMBAITA,
KILIMANJARO,25,MOSHI CBD,251,KARANGA,25115,MAGEREZA,
KILIMANJARO,25,MOSHI CBD,251,KARANGA,25115,KATANINI,
KILIMANJARO,25,MOSHI CBD,251,LONGUO,25116,KATI,
KILIMANJARO,25,MOSHI CBD,251,LONGUO,25116,KIBO,
KILIMANJARO,25,MOSHI CBD,251,LONGUO,25116,KITANDU,
KILIMANJARO,25,MOSHI CBD,251,MIEMBENI,25117,MIEMBENI,
KILIMANJARO,25,MOSHI CBD,251,MIEMBENI,25117,ARABICA,
KILIMANJARO,25,MOSHI CBD,251,MIEMBENI,25117,MJI MWEMA,
KILIMANJARO,25,MOSHI CBD,251,NG'AMBO,25118,MNAZI,
KILIMANJARO,25,MOSHI CBD,251,NG'AMBO,25118,LOMBETA,
KILIMANJARO,25,MOSHI CBD,251,NG'AMBO,25118,NG'AMBO,
KILIMANJARO,25,MOSHI CBD,251,SHIRIMATUNDA,25119,KIGONGONI,
KILIMANJARO,25,MOSHI CBD,251,SHIRIMATUNDA,25119,BONITE,
KILIMANJARO,25,MOSHI CBD,251,BOMAMBUZI,25120,BOMAMBUZI,
KILIMANJARO,25,MOSHI CBD,251,BOMAMBUZI,25120,SOKONI,
KILIMANJARO,25,MOSHI CBD,251,BOMAMBUZI,25120,KILIMANI,
KILIMANJARO,25,MOSHI CBD,251,BOMAMBUZI,25120,KANISANI,
KILIMANJARO,25,MOSHI CBD,251,BOMAMBUZI,25120,RELINI,
KILIMANJARO,25,MOSHI CBD,251,MFUMUNI,25121,MWERENI,
KILIMANJARO,25,MOSHI CBD,251,MFUMUNI,25121,USHIRIKA,
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,CHEKERENI,MAKAO MAKUU
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,CHEKERENI,CHEKERENI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,CHEKERENI,CHEKERENI RELINI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,CHEKERENI,MTAA WA WAURU
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,BOGINI JUU
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,HARUSINI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,MPIRANI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,MIJOHORONI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,SANYA LINE ‘A
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,SANYA LINE ‘ B
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,SHABAHA
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,RAU MSHUFINI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MABOGINI,SHULENI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MTAKUJA,MABATINI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MTAKUJA,RISAAVU
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MTAKUJA,JOSHO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MTAKUJA,UPARENI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MSEREKIA,REMITI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MSEREKIA,MBEYA NDOGO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MSEREKIA,MKWAJUNI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MSEREKIA,MAFURIKO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MSEREKIA,MBEYA KUBWA
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MUUNGANO,URU
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MUUNGANO,RELINI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MUUNGANO,MWAMKO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MUUNGANO,JITEGEMEE
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MUUNGANO,UJAMAA
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MAENDELEO,MAJENGO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MAENDELEO,MSHIKAMANO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MAENDELEO,KIBOSHO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MAENDELEO,UARUSHANI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MAENDELEO,NGUVUKAZI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MJI MPYA,UJAMAA
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MJI MPYA,MADUKANI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MJI MPYA,UTAMADUNI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MJI MPYA,AZIMIO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MJI MPYA,SHIRIKISHO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MVULENI,MAPINDUZI
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MVULENI,MUUNGANO
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MVULENI,UHURU
KILIMANJARO,25,MOSHI,252,MABOGINI,25201,MVULENI,USALAMA
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SANGO,KIFERENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SANGO,MKOMA
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SANGO,KILONGOYO
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SANGO,KIWAKIA
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SANGO,LUWANSI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SANGO,KOMUMBE
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MDAWI,KUMBELE
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MDAWI,NGASINI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MDAWI,HUYAKIMKOMBO
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MDAWI,KITIMBILIHU
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MDAWI,SELAMENGE
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MDAWI,KOMFURU
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,UUENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,MAMULOSA
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,LAMU
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,KIRERENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,MFUKONI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,MAJENGO
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,SHIA,KAMITI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MOWO,PICHINI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MOWO,LYANGOROKO
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MOWO,MALIASELI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MOWO,NDOLAWENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,MOWO,KUULAHEMBE
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,KISASENI,HUYAMKOMBO
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,KISASENI,KITIMBIRINI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,KISASENI,NGASINYI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,KISASENI,MENGENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,KISASENI,SAHAA
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,LYAKOMBILA,MALYASENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,LYAKOMBILA,MRAHEMBE
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,LYAKOMBILA,NDOROWENI
KILIMANJARO,25,MOSHI,252,KIMOCHI,25202,LYAKOMBILA,KILYAROHO
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,TSUDUNI,KICHUNGUNI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,TSUDUNI,KYOHUO
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,TSUDUNI,NGASINYI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIKARARA,MAEMBENI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIKARARA,MODONI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIKARARA,KITAHIYE
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIKARARA,MUMINI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIKARARA,MAKOMBA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,MAHOMA,NGALACHU
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,MAHOMA,KISERECHA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,MAHOMA,MENYERI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,MAHOMA,MAKITIHA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,MALISENI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,MSHIUNI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,KIRAMA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,MAKYARENI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,KIMARINI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,KISANGADA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MASHARIKI,25203,KIDIA,KIFUMVU
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,TELLA,OSMON
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,TELLA,MORI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,TELLA,ORU
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDE,KITELA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDE,OSUMUURA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDE,KIREMBENI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDE,MARINGENI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDE,MAKUPA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDAKA MNONO,MWANANGURUWE
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDAKA MNONO,MWANASOTA
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDAKA MNONO,MNONO KATI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDAKA MNONO,USWAHILINI
KILIMANJARO,25,MOSHI,252,OLD MOSHI MAGHARIBI,25204,MANDAKA MNONO,SANINGO
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,LONGUO 'A',USHARIKA WA NEEMA
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,LONGUO 'A',KARUME
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,LONGUO 'A',MONGOYA
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,OKASENI,OKASENI CHINI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,OKASENI,OKASENI KATI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,OKASENI,OKASENI JUU
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KARIWA,KARIWA KASKAZINI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KARIWA,KARIWA KATI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KARIWA,KARIWA KUSINI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,RAU,PANGALENI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,RAU,MRUKUTU
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KITANDU,MKWALENI
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KITANDU,KIFUMBU
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KITANDU,KISOMBOKO
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KIMANGANUNI,KIMANGANUNI JUU
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KIMANGANUNI,KIMANGANUNI KATI.
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,KIMANGANUNI,KIMANGANUNI CHINI.
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,SHINGA,SHINGA
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,SHINGA,KITONGORO
KILIMANJARO,25,MOSHI,252,URU KUSINI,25205,SHINGA,MINJA
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MATERUNI,KITERINI JUU
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MATERUNI,KITERINI CHINI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MATERUNI,KITOWO JUU
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MATERUNI,KITOWO CHINI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MATERUNI,WONDO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MRUWIA,MINJENI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MRUWIA,CHUWENI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MRUWIA,MTALONI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MRUWIA,NJAUNI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KYASENI,PALA
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KYASENI,LYAWELA
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KYASENI,ORIONI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KYASENI,NJAUNI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MNINI,USAWINI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MNINI,MOLANGI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MNINI,KYARONGA
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MNINI,NERUO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MNINI,MACHOMBO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MNINI,MANJARO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,KISHUMUNDU KATI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,SERAMFO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,KIKOWONI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,KIFUMBU
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,MARARONI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,KIFUNI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,NGANYENI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,NDISHINI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,KISHUMUNDU,MSUKO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KASKAZINI,MRIA
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KASKAZINI,TSUDUNI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KASKAZINI,MSINANGONI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KASKAZINI,KIFUMBU
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KASKAZINI,MSESEWENI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KASKAZINI,KWARIMU
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KUSINI,MAMBOLEO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KUSINI,MWITINI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KUSINI,SERAMFO
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KUSINI,KIKOWONI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KUSINI,SANGENI
KILIMANJARO,25,MOSHI,252,URU MASHARIKI,25206,MWASI KUSINI,MAMONDO
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,MSUNI,WASALE
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,MSUNI,KYASENI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,MSUNI,TAWINGO
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,ONGOMA,ONGOMA KUSINI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,ONGOMA,ONGOMA MAMBA
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,ONGOMA,MANOSHI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,MRAWI,KIRISHI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,MRAWI,KISIMENI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,MRAWI,SHINGA
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,NJARI,KYAURINDE
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,NJARI,NJARI WAMI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,NJARI,WAMI
KILIMANJARO,25,MOSHI,252,URU KASKAZINI,25207,NJARI,RONONI ONGO
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE JUU,TESHENI
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE JUU,KOWERE
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE JUU,NGARUMA
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE CHINI,KIREIYO
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE CHINI,SIA
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE CHINI,SHIMBWE KATI
KILIMANJARO,25,MOSHI,252,URU SHIMBWE,25208,SHIMBWE CHINI,TEMBENI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI JUU,BAMBUU
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI JUU,MARANA
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI JUU,FUKENI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI JUU,MMBEDE
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI JUU,KYARONI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,KIWALAA
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,MACHADI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,KASKAZINI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,MACHADI KUSINI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,MANAMBENI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,RAU KDC
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,MPIRANI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KUSINI,NG`ONE
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,TEMA,MAEDENI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,TEMA,FOYENI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,TEMA,KIMAMBONI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,TEMA,MWIKA
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,TEMA,TEMA
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KATI,SHIMBO MARANA
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KATI,SAHONI
KILIMANJARO,25,MOSHI,252,MBOKOMU,25209,KORINI KATI,KIU
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,CHEMCHEM,KIJIJINI
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,CHEMCHEM,MISWAKINI
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,CHEMCHEM,FORODHANI
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,CHEMCHEM,CHAMBOGO
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,CHEMCHEM,MAJENGO
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,MIKOCHENI,MIKOCHENI ‘ A
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,MIKOCHENI,MIKOCHENI ‘ B
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,MIKOCHENI,MASAINI
KILIMANJARO,25,MOSHI,252,ARUSHA CHINI,25210,MIKOCHENI,KIRUNGU
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA JUU,ISIYE KASKAZINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA JUU,ISIYE KUSINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA JUU,KARANGA KUSINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA JUU,KARANGA KASKAZINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA KATI,KIDACHINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA KATI,NGIRINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,KIRIMA KATI,MASOKA
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,BORO,BORO CHINI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,BORO,BORO JUU
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,BORO,BORO KATI
KILIMANJARO,25,MOSHI,252,KIBOSHO KIRIMA,25211,BORO,SANGITI
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI,KISOMOWO
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI,IRUWA
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI,DUNGI
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI,NGANGU
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI,KINAMIRI
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI,NGAYO
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI MSASANI,POSTA
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI MSASANI,KERYA
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI MSASANI,MVULENI
KILIMANJARO,25,MOSHI,252,KINDI,25212,KINDI MSASANI,KATANINI
KILIMANJARO,25,MOSHI,252,KINDI,25212,CHEKERENI WERUWERU,KATANINI
KILIMANJARO,25,MOSHI,252,KINDI,25212,CHEKERENI WERUWERU,MIEMBENI
KILIMANJARO,25,MOSHI,252,KINDI,25212,CHEKERENI WERUWERU,RELINI
KILIMANJARO,25,MOSHI,252,KINDI,25212,CHEKERENI WERUWERU,BOMBANI
KILIMANJARO,25,MOSHI,252,KINDI,25212,CHEKERENI WERUWERU,KISIWANI
KILIMANJARO,25,MOSHI,252,KINDI,25212,SAMBARAI,MARY BENET
KILIMANJARO,25,MOSHI,252,KINDI,25212,SAMBARAI,KIMARORONI
KILIMANJARO,25,MOSHI,252,KINDI,25212,SAMBARAI,EKA
